position,artist,title,year,week,language
20,PARADISE HOTEL 2019 FEAT. BRO,DON JULIO,2019,27,Danish
21,TOPGUNN FEAT. CITYBOIS,HYG HVER DAG,2019,27,Danish
22,KESI FEAT. DON STEFANO,VÅGN OP,2019,27,Danish
23,TOPGUNN FEAT. FOULI,DETALJEN,2019,27,Danish
24,SHAWN MENDES,IF I CAN´T HAVE YOU,2019,27,English
25,LADY GAGA & BRADLEY COOPER,SHALLOW,2019,27,English
26,"ALBERT DYRLUND, SIDNEY LEE & JESU BRØDRE",VAFLER,2019,27,Danish
27,ZK,BOMBAY,2019,27,Norwegian
28,R3HAB & A TOUCH OF CLASS,ALL AROUND THE WORLD (LA LA LA),2019,27,Catalan
29,BRANCO FEAT. KESI,EURO,2019,27,Danish
30,CHRIS BROWN FEAT. JUSTIN BIEBER & INK,DON´T CHECK ON ME,2019,27,English
31,BRANCO & GILLI,ALL IN,2019,27,Danish
32,ALI GATIE,IT´S YOU,2019,27,English
33,KYGO & WHITNEY HOUSTON,HIGHER LOVE,2019,27,English
34,LIL NAS X,PANINI,2019,27,English
35,SCARLET PLEASURE,24/7,2019,27,English
36,BRANCO,LA ZONE,2019,27,Danish
37,JIMILIAN X SKINZ,EFTER MIG,2019,27,Danish
38,5 SECONDS OF SUMMER,EASIER,2019,27,English
39,DRAKE FEAT. RICK ROSS,MONEY IN THE GRAVE,2019,27,English
40,KATY PERRY,NEVER REALLY OVER,2019,27,English
1,SHAWN MENDES & CAMILA CABELLO,SEÑORITA,2019,28,English
2,GILLI,VAI AMOR,2019,28,Norwegian
3,ED SHEERAN FEAT. KHALID,BEAUTIFUL PEOPLE,2019,28,English
4,ED SHEERAN & JUSTIN BIEBER,I DON´T CARE,2019,28,English
5,BILLIE EILISH WITH JUSTIN BIEBER,BAD GUY (ORG.?REMIX),2019,28,English
6,EMIL STABIL FEAT. GUCCI MANE,EN SANG,2019,28,Danish
7,GILLI FEAT. BRANCO,CULO,2019,28,Norwegian
8,ED SHEERAN WITH TRAVIS SCOTT,ANTISOCIAL,2019,28,English
9,GILLI,LANGT VÆK,2019,28,Norwegian
10,TOPGUNN FEAT. BENJAMIN HAV,NIK & JAY,2019,28,Danish
11,GILLI FEAT. KESI,LYCA,2019,28,Danish
12,ED SHEERAN FEAT. CHANCE THE RAPPER & PNB,CROSS ME,2019,28,English
13,SUSPEKT,GONZO,2019,28,Danish
14,POST MALONE FEAT. YOUNG THUG,GOODBYES,2019,28,English
15,LIL NAS X,OLD TOWN ROAD,2019,28,English
16,MEDUZA FEAT. GOODBOYS,PIECE OF YOUR HEART,2019,28,English
17,GILLI FEAT. NODE,INGENTING AT SIGE,2019,28,Danish
18,ED SHEERANFEAT. CAMILA CABELLO & CARDI B,SOUTH OF THE BORDER,2019,28,English
19,GILLI,LØGN,2019,28,Danish
20,LEWIS CAPALDI,SOMEONE YOU LOVED,2019,28,English
21,SPECKTORS FEAT. NONSENS,UNZ UNZ,2019,28,Danish
22,ED SHEERAN FEAT. EMINEM & 50 CENT,REMEMBER THE NAME,2019,28,English
23,GILLI,CORAZON,2019,28,Danish
24,LORD SIVA FEAT. VERA,PARIS,2019,28,English
25,"GILLI FEAT. BENNY JAMZ, BRANCO & KESI",100,2019,28,Danish
26,ED SHEERAN FEAT. STORMZY,TAKE ME BACK TO LONDON,2019,28,English
27,CITYBOIS,FINDE TILBAGE,2019,28,Danish
28,GILLI,DAG 1,2019,28,Danish
29,GILLI FEAT. BENNY JAMZ,PRINCIPPERNE,2019,28,Danish
30,GILLI,IKKE ALENE,2019,28,Danish
31,CARMON & JAMAIKA,SIDECHICK,2019,28,Danish
32,GILLI FEAT. BENNY JAMZ & BRANCO,SELV,2019,28,Danish
33,GILLI,MAMA ROSA,2019,28,Danish
34,KESI FEAT. DON STEFANO,VÅGN OP,2019,28,Danish
35,ED SHEERAN FEAT. YEBBA,BEST PART OF ME,2019,28,English
36,AVICII FEAT. ALOE BLACC,SOS,2019,28,English
37,SHAWN MENDES,IF I CAN´T HAVE YOU,2019,28,English
38,LADY GAGA & BRADLEY COOPER,SHALLOW,2019,28,English
39,UDE AF KONTROL & PATTESUTTER,NÆ,2019,28,Danish
40,TOPGUNN FEAT. FOULI,DETALJEN,2019,28,Danish
1,SHAWN MENDES & CAMILA CABELLO,SEÑORITA,2019,29,English
2,GILLI,VAI AMOR,2019,29,Norwegian
3,EMIL STABIL FEAT. GUCCI MANE,EN SANG,2019,29,Danish
4,ED SHEERAN FEAT. KHALID,BEAUTIFUL PEOPLE,2019,29,English
5,GILLI FEAT. BRANCO,CULO,2019,29,Norwegian
6,ED SHEERAN & JUSTIN BIEBER,I DON´T CARE,2019,29,English
7,BILLIE EILISH WITH JUSTIN BIEBER,BAD GUY (ORG.?REMIX),2019,29,English
8,TOPGUNN FEAT. BENJAMIN HAV,NIK & JAY,2019,29,Danish
9,ED SHEERAN WITH TRAVIS SCOTT,ANTISOCIAL,2019,29,English
10,GILLI,LANGT VÆK,2019,29,Norwegian
11,SUSPEKT,GONZO,2019,29,Danish
12,GILLI FEAT. KESI,LYCA,2019,29,Danish
13,ED SHEERAN FEAT. CHANCE THE RAPPER & PNB,CROSS ME,2019,29,English
14,LIL NAS X,OLD TOWN ROAD,2019,29,English
15,MEDUZA FEAT. GOODBOYS,PIECE OF YOUR HEART,2019,29,English
16,POST MALONE FEAT. YOUNG THUG,GOODBYES,2019,29,English
17,SPECKTORS FEAT. NONSENS,UNZ UNZ,2019,29,Danish
18,GILLI FEAT. NODE,INGENTING AT SIGE,2019,29,Danish
19,LEWIS CAPALDI,SOMEONE YOU LOVED,2019,29,English
20,LORD SIVA FEAT. VERA,PARIS,2019,29,English
21,CITYBOIS,FINDE TILBAGE,2019,29,Danish
22,CARMON & JAMAIKA,SIDECHICK,2019,29,Danish
23,SAM SMITH,HOW DO YOU SLEEP?,2019,29,English
24,ED SHEERANFEAT. CAMILA CABELLO & CARDI B,SOUTH OF THE BORDER,2019,29,English
25,TONES AND I,DANCE MONKEY,2019,29,English
26,GILLI,LØGN,2019,29,Danish
27,KESI FEAT. DON STEFANO,VÅGN OP,2019,29,Danish
28,ED SHEERAN FEAT. STORMZY,TAKE ME BACK TO LONDON,2019,29,English
29,AVICII FEAT. ALOE BLACC,SOS,2019,29,English
30,SCARLET PLEASURE,24/7,2019,29,English
31,GILLI FEAT. BENNY JAMZ,PRINCIPPERNE,2019,29,Danish
32,GILLI,DAG 1,2019,29,Danish
33,LADY GAGA & BRADLEY COOPER,SHALLOW,2019,29,English
34,"GILLI FEAT. BENNY JAMZ, BRANCO & KESI",100,2019,29,Danish
35,CHRISTOPHER,REAL LIFE,2019,29,English
36,ED SHEERAN FEAT. EMINEM & 50 CENT,REMEMBER THE NAME,2019,29,English
37,TOPGUNN FEAT. CITYBOIS,HYG HVER DAG,2019,29,Danish
38,SHAWN MENDES,IF I CAN´T HAVE YOU,2019,29,English
39,TOPGUNN FEAT. FOULI,DETALJEN,2019,29,Danish
40,GILLI,CORAZON,2019,29,Danish
1,SHAWN MENDES & CAMILA CABELLO,SEÑORITA,2019,30,English
2,GILLI,VAI AMOR,2019,30,Norwegian
3,EMIL STABIL FEAT. GUCCI MANE,EN SANG,2019,30,Danish
4,ED SHEERAN FEAT. KHALID,BEAUTIFUL PEOPLE,2019,30,English
5,ED SHEERAN & JUSTIN BIEBER,I DON´T CARE,2019,30,English
6,GILLI FEAT. BRANCO,CULO,2019,30,Norwegian
7,BILLIE EILISH WITH JUSTIN BIEBER,BAD GUY (ORG.?REMIX),2019,30,English
8,TOPGUNN FEAT. BENJAMIN HAV,NIK & JAY,2019,30,Danish
9,ED SHEERAN WITH TRAVIS SCOTT,ANTISOCIAL,2019,30,English
10,SUSPEKT,GONZO,2019,30,Danish
11,ED SHEERAN FEAT. CHANCE THE RAPPER & PNB,CROSS ME,2019,30,English
12,LIL NAS X,OLD TOWN ROAD,2019,30,English
13,MEDUZA FEAT. GOODBOYS,PIECE OF YOUR HEART,2019,30,English
14,GILLI FEAT. KESI,LYCA,2019,30,Danish
15,POST MALONE FEAT. YOUNG THUG,GOODBYES,2019,30,English
16,GILLI,LANGT VÆK,2019,30,Norwegian
17,LEWIS CAPALDI,SOMEONE YOU LOVED,2019,30,English
18,TONES AND I,DANCE MONKEY,2019,30,English
19,SPECKTORS FEAT. NONSENS,UNZ UNZ,2019,30,Danish
20,GILLI FEAT. NODE,INGENTING AT SIGE,2019,30,Danish
21,SAM SMITH,HOW DO YOU SLEEP?,2019,30,English
22,LORD SIVA FEAT. VERA,PARIS,2019,30,English
23,CITYBOIS,FINDE TILBAGE,2019,30,Danish
24,CARMON & JAMAIKA,SIDECHICK,2019,30,Danish
25,ED SHEERANFEAT. CAMILA CABELLO & CARDI B,SOUTH OF THE BORDER,2019,30,English
26,KESI FEAT. DON STEFANO,VÅGN OP,2019,30,Danish
27,FAUSTIX,NEED YOU,2019,30,English
28,SCARLET PLEASURE,24/7,2019,30,English
29,ED SHEERAN FEAT. STORMZY,TAKE ME BACK TO LONDON,2019,30,English
30,AVICII FEAT. ALOE BLACC,SOS,2019,30,English
31,LADY GAGA & BRADLEY COOPER,SHALLOW,2019,30,English
32,UDE AF KONTROL & PATTESUTTER,NÆ,2019,30,Danish
33,ED SHEERAN,PERFECT,2019,30,English
34,TOPGUNN FEAT. CITYBOIS,HYG HVER DAG,2019,30,Danish
35,GILLI,LØGN,2019,30,Danish
36,TOPGUNN FEAT. FOULI,DETALJEN,2019,30,Danish
37,LIL TECCA,RANSOM,2019,30,English
